Dataset,Filename,Location,Meter_#,Orientation,Transect_#,Depth (ft),coca_cover,stpu_cover,mefr_cover,Point,Focal,Neighbor.1,Neighbor.2,Neighbor.3,Neighbor.4,Neighbor.Extra,Already counted?,Comments
Naples_(10/June/2015),IMG_2973.CR2,Naples,7,vertical,2,26,,,,no,mesocentrotus,same organism,wasu,enco,N/A,N/A,no,
Naples_(10/June/2015),IMG_2973.CR2,Naples,7,vertical,2,26,,,,no,mesocentrotus,same organism,dica,enco,era,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2973.CR2,Naples,7,vertical,2,26,,,,no,mesocentrotus,same organism,mefr,coca,N/A,N/A,"neighbor 1, 2, and 3",
Naples_(10/June/2015),IMG_2973.CR2,Naples,7,vertical,2,26,,,,no,mesocentrotus,same organism,coca,enco,enco,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2955.CR2,Naples,10,horizontal,1,40,4,0,0,no,corynactis,cbb,cbb,cesp,clpe,N/A,no,
Naples_(10/June/2015),IMG_2955.CR2,Naples,10,horizontal,1,40,,,,no,corynactis,enco,fi,cbb,enco,N/A,no,
Naples_(10/June/2015),IMG_2955.CR2,Naples,10,horizontal,1,40,,,,no,corynactis,casp,enco,enco,enco,N/A,no,
Naples_(10/June/2015),IMG_2955.CR2,Naples,10,horizontal,1,40,,,,no,corynactis,lafa,lafa,retu,N/A,N/A,no,
Naples_(10/June/2015),IMG_2953.CR2,Naples,9,horizontal,1,40,1,0,0,no,corynactis,rh,mapy,lafa,orsp,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,23,0,0,no,corynactis,atc,coca,hbc,N/A,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,hbc,N/A,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,atc,banu,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,banu,ndsh,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,wasu,atc,banu,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,cbb,trsp,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,banu,ndsh,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,trsp,cbb,ndsh,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,peb,wasu,wasu,orsp,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,orsp,trsp,cbb,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,wasu,wasu,orsp,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,seb,hbc,atc,N/A,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,brbl,banu,atc,N/A,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,ceb,wasu,wasu,cbb,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,banu,wasu,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,coca,wasu,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,plsp,wasu,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,asha,plsp,plsp,dica,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,banu,brbl,N/A,N/A,no,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,coca,coca,hbc,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2961.CR2,Naples,2,vertical,2,28,,,,no,corynactis,plsp,plsp,hbc,N/A,N/A,no,
Naples_(10/June/2015),IMG_2962.CR2,Naples,2,vertical,2,26,5,0,0,no,corynactis,wasu,atc,dili,cbb,N/A,no,
Naples_(10/June/2015),IMG_2962.CR2,Naples,2,vertical,2,26,,,,no,corynactis,dili,enco,wasu,buca,N/A,no,
Naples_(10/June/2015),IMG_2962.CR2,Naples,2,vertical,2,26,,,,no,corynactis,atc,cavi,atc,coca,N/A,no,
Naples_(10/June/2015),IMG_2962.CR2,Naples,2,vertical,2,26,,,,no,corynactis,casp,atc,wasu,hbc,N/A,no,
Naples_(10/June/2015),IMG_2962.CR2,Naples,2,vertical,2,26,,,,no,corynactis,coca,ureq,atc,eupo,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,7,0,11,no,corynactis,wasu,atc,coca,coca,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,rh,coca,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,coca,coca,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,coca,pean,era,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,pean,hbc,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,pean,era,spsp,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,corynactis,coca,atc,cbb,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,mefr,dica,wasu,pean,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,seb,seb,N/A,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,wasu,wasu,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,wasu,era,peb,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,same organism,era,pean,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,mefr,enco,wasu,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,wasu,era,wasu,N/A,no,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,mefr,same organism,same organism,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,mefr,wasu,wasu,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,same organism,wasu,wasu,enco,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2979.CR2,Naples,10,vertical,2,26,,,,no,mesocentrotus,era,wasu,chov,pean,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,34,0,6,no,corynactis,coca,peb,trsp,coca,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,peb,seb,wasu,trsp,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,ureq,atc,bdt,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,bdt,coca,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,bdt,satr,satr,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,trsp,coca,satr,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,satr,satr,cesp,satr,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,satr,satr,atc,coca,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,oes,satr,atc,coca,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,wasu,coca,bdt,satr,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,cbb,atc,bdt,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,trsp,trsp,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,wasu,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,atc,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,hbc,coca,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,mefr,mefr,trsp,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,baro,trsp,trsp,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,atc,coca,wasu,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,ahli,trsp,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,ndwa,atc,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,atc,coca,ndwa,N/A,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,wasu,wasu,oes,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,ahli,wasu,mefr,wasu,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,ahli,wasu,N/A,N/A,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,ahli,coca,N/A,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,mapy,N/A,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,bfb,enco,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,trsp,mefr,N/A,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,peb,satr,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,N/A,N/A,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,satr,coca,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,cesp,satr,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,coca,atc,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,corynactis,coca,baun,trsp,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,same organism,trsp,ureq,seb,N/A,no,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,coca,same organism,same organism,same organism,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,coca,same organism,wasu,wasu,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,same organism,wasu,ahli,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,same organism,coca,wasu,wasu,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2966.CR2,Naples,4,vertical,2,28,,,,no,mesocentrotus,coca,same organism,enco,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,34,0,1,no,corynactis,coca,trsp,coca,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,atc,ndwa,satr,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,ceb,satr,coca,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,trsp,coca,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,satr,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,seb,coca,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,ceb,coca,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,satr,bfb,bfb,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,bfb,coca,reb,N/A,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,bfb,satr,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,dica,trsp,coca,N/A,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,trsp,coca,satr,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,coca,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,keke,satr,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,satr,coca,coca,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,satr,deli,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,ob,satr,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,reb,satr,coca,N/A,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,coca,satr,N/A,"neighbor 1, 2, and 3",
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,enco,reb,dica,N/A,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,hbc,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,baun,satr,N/A,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,enco,reb,enco,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,reb,seb,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,trsp,trsp,atc,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,trsp,trsp,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,deli,N/A,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,bfb,enco,satr,N/A,neighbor 1,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,reb,dica,trsp,coca,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,trsp,trsp,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,hbc,coca,bune,N/A,N/A,no,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,trsp,satr,N/A,neighbor 1 and 2,
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,corynactis,coca,coca,coca,baun,N/A,"neighbor 1, 2, and 3",
Naples_(10/June/2015),IMG_2950.CR2,Naples,8,vertical,1,39,,,,no,mesocentrotus,enco,enco,wasu,N/A,N/A,no,
Naples_(03/June/2016),IMG_5604.CR2,Naples,12,horizontal,1,37,5,0,0,no,corynactis,csau,rh,rh,asha,N/A,no,10/56 coca data collected
Naples_(03/June/2016),IMG_5604.CR2,Naples,12,horizontal,1,37,,,,no,corynactis,dica,rh,coca,rh,N/A,no,5/5 mefr data collected
Naples_(03/June/2016),IMG_5604.CR2,Naples,12,horizontal,1,37,,,,no,corynactis,bune,enco,cbb,hbc,N/A,no,0 stpu data
Naples_(03/June/2016),IMG_5604.CR2,Naples,12,horizontal,1,37,,,,no,corynactis,rh,rh,atc,N/A,N/A,no,
Naples_(03/June/2016),IMG_5604.CR2,Naples,12,horizontal,1,37,,,,no,corynactis,coca,teca,bune,enco,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,7,0,0,no,corynactis,ndsh,mapy,cbb,rh,N/A,no,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,coca,coca,cesp,casp,N/A,no,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,coca,rh,rh,cbb,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,coca,cbb,mapy,rh,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,rh,mapy,ndsh,ndsh,N/A,no,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,rh,ndsh,ndsh,ndsh,N/A,no,
Naples_(03/June/2016),IMG_5600.CR2,Naples,8,horizontal,1,35,,,,no,corynactis,ndsh,rh,rh,N/A,N/A,no,
Naples_(03/June/2016),IMG_5669.CR2,Naples,10,horizontal,3,36,4,0,0,no,corynactis,rh,dica,rh,glla,N/A,no,
Naples_(03/June/2016),IMG_5669.CR2,Naples,10,horizontal,3,36,,,,no,corynactis,dica,bune,retu,rh,N/A,no,
Naples_(03/June/2016),IMG_5669.CR2,Naples,10,horizontal,3,36,,,,no,corynactis,bune,retu,N/A,N/A,N/A,no,
Naples_(03/June/2016),IMG_5669.CR2,Naples,10,horizontal,3,36,,,,no,corynactis,rh,rh,dica,rh,N/A,no,
Naples_(03/June/2016),IMG_5679.CR2,Naples,20,horizontal,3,36,1,0,0,no,corynactis,era,piel,rh,mapy,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,6,0,0,no,corynactis,trsp,bune,hbc,ureq,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,,,,no,corynactis,bune,hbc,asha,csau,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,,,,no,corynactis,coca,rh,csau,N/A,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,,,,no,corynactis,trsp,atc,N/A,N/A,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,,,,no,corynactis,rh,rh,rh,coca,N/A,no,
Naples_(03/June/2016),IMG_5678.CR2,Naples,20,vertical,3,34,,,,no,corynactis,coca,coca,bfb,bune,N/A,neighbor 1 and 2,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,11,0,0,no,corynactis,coca,trsp,trsp,cbb,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,coca,rh,rh,trsp,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,coca,dica,atc,asha,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,coca,rh,accy,rh,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,csau,trsp,coca,N/A,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,trsp,coca,rh,rh,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,coca,trsp,cbb,N/A,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,wasu,plsp,N/A,N/A,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,trsp,trsp,trsp,rh,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,trsp,dili,bune,rh,N/A,no,
Naples_(03/June/2016),IMG_5672.CR2,Naples,14,vertical,3,34,,,,no,corynactis,coca,trsp,dica,peb,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5671.CR2,Naples,12,horizontal,3,36,2,0,0,no,corynactis,sa,trsp,sa,N/A,N/A,no,
Naples_(03/June/2016),IMG_5671.CR2,Naples,12,horizontal,3,36,,,,no,corynactis,rh,sa,N/A,N/A,N/A,no,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,6,0,0,no,corynactis,fire,coca,atc,bune,N/A,no,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,,,,no,corynactis,coca,hbc,trsp,N/A,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,,,,no,corynactis,atc,rh,cusa,N/A,N/A,no,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,,,,no,corynactis,accy,bune,cupi,N/A,N/A,no,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,,,,yes,corynactis,coca,peb,bune,accy,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5666.CR2,Naples,8,vertical,3,34,,,,no,corynactis,rh,asha,bune,trsp,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,24,0,0,no,corynactis,bfb,coca,dica,coca,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,dili,coca,csau,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,hbc,coca,N/A,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,atc,dili,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,asha,oes,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,coca,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,yes,corynactis,coca,coca,coca,enco,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,cusa,coca,coca,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,atc,cesp,trsp,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,bfb,N/A,neighbor 1 and 2,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,trsp,atc,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,csau,trsp,past,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,satr,coca,N/A,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,bune,past,N/A,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,enco,trsp,N/A,neighbor 1 and 2,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,atc,rh,wasu,cesp,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,atc,trsp,peb,N/A,neighbor 1,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,dica,bune,rh,N/A,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,rh,N/A,N/A,N/A,no,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,csau,N/A,N/A,neighbor 1 and 2,
Naples_(03/June/2016),IMG_5662.CR2,Naples,4,vertical,3,35,,,,no,corynactis,coca,coca,coca,bfb,N/A,"neighbor 1, 2, and 3",
